date_saf,depositing_date,district_name,entity_subtype_desc,ja_concat,jurstiction_area_name,last_update,mp_id,objectid,on_hold_date,open_date,pa_concat,pl_area_dunam,pl_by_auth_of,pl_date7,pl_date_8,pl_date_advertise,pl_id,pl_landuse_string,pl_last_deposit_date,pl_name,pl_number,pl_order_print_version,pl_rejection_date,pl_tasrit_prn_version,pl_url,plan_area_name,plan_charactor_name,plan_county_name,pq_authorised_quantity_110,pq_authorised_quantity_120,pq_detailed_plan_110,pq_detailed_plan_80,pq_pl_quantity_code_60,pq_pl_quantity_code_75,pq_pl_quantity_code_80,quantity_delta_105,quantity_delta_110,quantity_delta_120,quantity_delta_125,quantity_delta_60,quantity_delta_75,quantity_delta_80,quantity_desc_110,quantity_desc_120,quantity_desc_60,quantity_desc_75,quantity_desc_80,receiving_date,shape_area,shape_length,station_desc,מטרות
2021/04/19 03:00:00,2021/07/25 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220728090712065   ",1005103626,"19355",2022/07/13 03:00:00,2022/06/19 03:00:00,ירושלים,0.961,2,2022/06/19 03:00:00,2022/07/14 03:00:00,2022/04/01 03:00:00,1005217972,"מגורים ג',שביל",2022/05/31 03:00:00,תוספת לבניין קיים והקמת מבנה חדש בית צפאפא - ירושלים.,101-0915769,13,,8,https://mavat.iplan.gov.il/SV4/1/1005103626/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,6,0,0,0,0,0,0,0,8,532,0,0,0, ,"מגורים (יח""ד)", , , ,2020/11/17 02:00:00,961.08739001,125.92825981,אישור,"תוספת לבניין קיים והקמת מבנה חדש בית צפאפא - ירושלים. ^ 
תוספת לבניין קיים והקמת מבנה חדש
 ^ 1- שינוי יעוד הקרקע מאזור מגורים 1 למגורים ג' ושביל להולכי רגל וכלי רכב.
2- קביעת הוראות בינוי להרחבת הבניין הקיים והקמת מבנה חדש בן 4 קומות מעל חניה תת ק"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20221208090049347   ",1005216450,"19425",,,ירושלים,1.358,3,,,,1000356267,"דרך מאושרת,מגורים ג'",,"תוספת יח""ד בקומה חדשה ברחוב המייסדים 1 ירושלים",101-1075340,7,,4,https://mavat.iplan.gov.il/SV4/1/1005216450/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,2022/12/08 02:00:00,1358.2768185,156.79609364,סמכות מקומית בתהליך,"תוספת יח""ד בקומה חדשה ברחוב המייסדים 1 ירושלים ^ תוספת קומה חדשה לשם תוספת 3 יח""ד חדשות - רחוב המיסדים 1 ירושלים. ^ 2.2.1 שינוי במערך ייעודי הקרקע מאזור מגורים 5 לאזור מגורים ג'.
2.2.2  קביעת בינוי לתוספות בנייה כמפורט להלן:
קביעת בינוי לתוספת קומה"
2021/06/06 03:00:00,2021/10/31 02:00:00,ירושלים,תכנית מתאר מקומית,,,"20220808142450749   ",1005085462,"19456",,,ירושלים,125942,2,,,2022/06/10 03:00:00,1005220082,"יעוד עפ""י תכנית מאושרת אחרת",2022/08/09 03:00:00,ביתני מכירה של מפעל הפיס בירושלים,101-0886507,11,,5,https://mavat.iplan.gov.il/SV4/1/1005085462/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,2020/11/29 02:00:00,130074767.142892,92604.33696675,הכרעה בתכנית,"ביתני מכירה של מפעל הפיס בירושלים ^ הקמת והסדרת ביתני מכירה של מפעל הפיס ביעודי הקרקע השונים בתחום מרחב תכנון ירושלים ^ 1. הוספת שימוש לביתני מפעל הפיס בתחום התכנית.
2. קביעת תנאים להוצאת היתרי בנייה להסדרת והצבת ביתני מפעל הפיס.
3.  קביעת הוראות ב"
2021/01/17 02:00:00,2021/02/14 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220915113037524   ",1005051468,"19462",2022/07/14 03:00:00,2022/07/10 03:00:00,ירושלים,2.726,2,2022/07/10 03:00:00,2022/07/17 03:00:00,2022/04/01 03:00:00,1005220206,"דרך מאושרת,מגורים ג',שביל",2022/05/31 03:00:00,"הקמת מבני מגורים וחזית מסחרית , בית צפאפא, ירושלים",101-0827956,15,,11,https://mavat.iplan.gov.il/SV4/1/1005051468/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,12,0,0,0,75,0,0,0,4,487,0,100,0, ,"מגורים (יח""ד)", ,"מסחר (מ""ר)", ,2022/03/30 03:00:00,2725.57423958,223.06400873,אישור,"הקמת מבני מגורים וחזית מסחרית , בית צפאפא, ירושלים ^ הקמת ארבע  מבני מגורים בני 3 קומות. ^ א. שינוי יעוד מאזור מגורים 5 לאזור מגורים ג'.
ב. קביעת הוראות בינוי ופיתוח.
ג.קביעת הוראות בינוי למגורים וחזית מסחרית.
ד.קביעת מספר הקומות המרבי.
ה.קביעת ה"
2021/11/11 02:00:00,2022/01/03 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220808110849654   ",1005161338,"19504",2022/08/01 03:00:00,2022/07/31 03:00:00,ירושלים,0.512,2,2022/07/31 03:00:00,2022/08/02 03:00:00,2022/05/27 03:00:00,1005221016,מגורים ב',2022/07/26 03:00:00,בניית בית מגורים חדש ברחוב תורת חיים 19_21 ירושלים,101-1010560,12,,7,https://mavat.iplan.gov.il/SV4/1/1005161338/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,2,0,0,0,0,0,0,0,0,0,170,0,0,0,"דיור מיוחד (יח""ד)", , , , ,2021/10/14 03:00:00,512.01467984,90.76548416,אישור,"בניית בית מגורים חדש ברחוב תורת חיים 19_21 ירושלים ^ קביעת בינוי לבניית בית מגורים חדש ברחוב תורת חיים 19-21 , ירושלים. ^ 1. קביעת בינוי לבניית בניין מגורים בן 4 קומות וגג רעפים למגורים מעל קומת חניה הממוקמת מתחת למפלס הכניסה הקובעת.
2. קביעת שטחי ה"
2023/05/15 03:00:00,2023/09/18 03:00:00,ירושלים,תכנית מתאר מקומית,,,"20231012101904936   ",1005219496,"19525",,,ירושלים,4.127,2,,,,1000357223,"דרך מוצעת,מגורים מסחר ומבנים ומוסדות ציבור,שטח ציבורי פתוח",,התחדשות עירונית בורוכוב 57-61 הכשרת היישוב,101-1080092,13,,12,https://mavat.iplan.gov.il/SV4/1/1005219496/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,44,0,0,0,0,0,0,0,140,0,0,0,0, ,"מגורים (יח""ד)", , , ,2023/03/16 02:00:00,4127.64251587,272.61342337,דיון בהפקדה,"התחדשות עירונית בורוכוב 57-61 הכשרת היישוב ^ תכנית במסגרת התחדשות עירונית, הכוללת הריסת מבנים קיימים והקמת 2 מבני מגורים חדשים בשילוב מסחר בקומת הקרקע, מסד עירוני הכולל הפרשות ציבוריות מבונות בשני מפלסים, שצ""פ והרחבת רחוב בורוכוב. ^ א. שינוי ייעוד מא"
,,ירושלים,תכנית מתאר מקומית,מטה יהודה,מטה יהודה,"20220512151328510   ",1000918587,"19592",2022/05/12 03:00:00,,מטה יהודה,2.29,3,,,,1005222760,"דרך מאושרת,מגורים בישוב כפרי",,מושב אורה 150 - הפרדת מגרש מנחלה,151-0607630,27,,17,https://mavat.iplan.gov.il/SV4/1/1000918587/310,מטה יהודה,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,אורה,0,2,0,0,0,0,0,0,0,1,300,0,0,0, ,"מגורים (יח""ד)", , , ,2020/06/28 03:00:00,2961.96352411,265.01166807,אישור,"מושב אורה 150 - הפרדת מגרש מנחלה ^ הפרדת מגרש מנחלה. ^ 1. הפרדת מגרש מנחלה.
2. קביעת הוראות בגין הוצאת היתרי בניה.
3. קביעת זכויות בנייה והוראות בינוי.
4. קביעת קווי מגרשים חדשים לרבות למגרש המופרד.
"
2021/12/24 02:00:00,2022/01/30 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220704124503690   ",1005097796,"19610",2022/06/23 03:00:00,2022/06/19 03:00:00,ירושלים,1.621,2,2022/06/19 03:00:00,2022/06/26 03:00:00,2022/04/15 03:00:00,1005223178,מגורים א',2022/06/14 03:00:00,"הרחבת 4 יח""ד ברח' שמריהו לוין 44, ירושלים",101-0905679,11,,6,https://mavat.iplan.gov.il/SV4/1/1005097796/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,4,0,0,0,0,0,0,0,0,314.47,0,0,0, ,"מגורים (יח""ד)", , , ,2020/11/24 02:00:00,1622.56712852,179.63720722,אישור,"הרחבת 4 יח""ד ברח' שמריהו לוין 44, ירושלים ^ הרחבת יחידות דיור לבניין בהקמה. ^ 1. שינוי ייעוד מאזור מגורים מיוחד 1 למגורים א'3.
2. קביעת שטחי בניה מירביים בהיקף של ל-984 מ""ר.    
4. קביעת מס' יח""ד ל- 4 יח""ד. 
5. קביעת קווי בניין.
6. קביעת הוראות ל"
,,ירושלים,תכנית מתאר מקומית,"ירושלים,ירושלים",ירושלים,"20220905140136743   ",1005092110,"19625",2022/08/18 03:00:00,,ירושלים,60.128,3,,2022/08/22 03:00:00,,1005223364,מבנים ומוסדות ציבור,,מעונות בקמפוס אדמונד י' ספרא - גבעת רם - האוניברסיטה העברית,101-0896175,42,,19,https://mavat.iplan.gov.il/SV4/1/1005092110/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,0,0,0,0,0,80,0,0,0,0,0,0,-26910, , , , ,"מבני ציבור (מ""ר)",2022/03/30 03:00:00,60128.16961303,1449.26572749,אישור,"מעונות בקמפוס אדמונד י' ספרא - גבעת רם - האוניברסיטה העברית ^ קביעת בינוי להקמת מעונות  סטודנטים בקמפוס אדמונד י' ספרא באוניברסיטה העברית בגבעת רם, ירושלים. ^ א. שינוי יעוד שטח  משטח לבניני ציבור - האוניברסיטה העברית למבנים ומוסדות ציבור.
ב. ביטול ה"
,,ירושלים,תכנית מתאר מקומית,מטה יהודה,מטה יהודה,"20221206142138997   ",1005224592,"19724",,,מטה יהודה,0.522,3,,,,1000358897,מגורים א',,תוספת זכויות בניה למגורים מגרש 205 בעמינדב,151-1088400,8,,6,https://mavat.iplan.gov.il/SV4/1/1005224592/310,מטה יהודה,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,עמינדב,0,1,0,0,0,0,0,0,0,0,36.54,0,0,0, ,"מגורים (יח""ד)", , , ,2022/12/06 02:00:00,522.89318455,93.45313507,סמכות מקומית בתהליך,"תוספת זכויות בניה למגורים מגרש 205 בעמינדב ^ תוספת זכויות בניה לבית מגורים. ^ 1. תוספת זכויות בניה עד 7% משטח המגרש שהם 36.54 מ""ר.
2. שינוי קו בניין.
3. הטמעת שימושי תומכי תיירות עפ""י תכנית המתאר 151-0387068."
,,ירושלים,תכנית מפורטת,מטה יהודה,מטה יהודה,"20221122090513643   ",1000420333,"19761",2022/11/22 02:00:00,,מטה יהודה,5.071,3,,,,1005226132,מגורים בישוב כפרי,,מושב אורה משק 103 - הפרדת מגרש מנחלה,151-0439083,37,,21,https://mavat.iplan.gov.il/SV4/1/1000420333/310,מטה יהודה,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,אורה,0,2,0,0,0,0,0,0,0,1,80,0,0,0, ,"מגורים (יח""ד)", , , ,2022/02/07 02:00:00,4398.72353305,364.58458295,אישור,"מושב אורה משק 103 - הפרדת מגרש מנחלה ^ הפרדת מגרש מנחלה. ^ 1. שינוי יעוד מחקלאי ב' למגורים בישוב כפרי במגרש 103A (התאמה לנוהל מבא""ת)
2. שינוי יעוד מחקלאי ב' למגורים בישוב כפרי במגרש 103C-103B (התאמה לנוהל מבא""ת)
3. הפרדת מגרש מנחלה.
4. קביעת הוראו"
2021/04/26 03:00:00,2021/07/25 03:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20230604175508536   ",1000994623,"19766",,2023/05/29 03:00:00,ירושלים,0.508,2,2023/05/29 03:00:00,,2022/05/27 03:00:00,1005226174,מגורים ב',2022/07/26 03:00:00,תוספת קומה וחצי ברח' תלתן 4,101-0735183,17,2023/05/29 03:00:00,9,https://mavat.iplan.gov.il/SV4/1/1000994623/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,2,0,0,0,0,0,0,0,2,411.5,0,0,0, ,"מגורים (יח""ד)", , , ,2021/01/04 02:00:00,508.6464,92.34167545,בהליך אישור,"תוספת קומה וחצי ברח' תלתן 4 ^ התכנית מבקשת להוסיף קומה וחצי לשתי יחידות דיור קיימות, לשם הרחבתן וכן הוספת שתי יחידות דיור חדשות. ^ 1. קביעת בינוי לתוספות לשם הרחבת יחידות דיור קיימות ועבור שתי יחידות חדשות.
2. קביעת קווי בניה כאמור.
3. קביעת שטחי ב"
2021/07/14 03:00:00,2021/10/31 02:00:00,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220829095214386   ",1005130850,"19811",2022/08/04 03:00:00,2022/07/31 03:00:00,ירושלים,1.235,2,2022/07/31 03:00:00,2022/08/07 03:00:00,2022/05/20 03:00:00,1005227166,"דרך משולבת,מגורים ג',שביל",2022/07/19 03:00:00,הקמת שני בנייני מגורים בשכונת בית צפפה,101-0961045,16,,8,https://mavat.iplan.gov.il/SV4/1/1005130850/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,4,0,0,0,0,0,0,0,16,1491,0,0,0, ,"מגורים (יח""ד)", , , ,2021/04/11 03:00:00,1234.83320409,171.82200231,אישור,"הקמת שני בנייני מגורים בשכונת בית צפפה ^ הקמת שני בנייני מגורים . ^ 1.שינוי יעוד קרקע מאזור מגורים 5 לאזור מגורים ג .
2.קביעת בינוי להקמת שני מבני מגורים חדשים .
3.שינוי קווי בניין וקביעת קווי בניין חדשים .
4.קביעת שטחי בנייה מירביים  .
5.הגדלת מ"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20230305105509646   ",1005135870,"19847",,,ירושלים,0.85,3,,,,1000333353,מגורים ב',,תוספת קומה למבנה מגורים ברחוב הסמדר 1 בית הכרם,101-0969907,5,,4,https://mavat.iplan.gov.il/SV4/1/1005135870/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,637.5,0,0,0,0,0,0,0,112.5,0,0,0,0, ,"מגורים (יח""ד)", , , ,2023/03/05 02:00:00,855.71089964,113.65838792,סמכות מקומית בתהליך,"תוספת קומה למבנה מגורים ברחוב הסמדר 1 בית הכרם ^ תוספת קומה ושטחים בקומת הגג ^ 1. תוספת קומה כהמשך לקומה שאושרה בהיתר בניה 2013/837.00
2. הגדלת זכויות בניה"
,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220720121504572   ",1005149662,"19866",2022/05/29 03:00:00,,ירושלים,0.816,3,,,2022/05/27 03:00:00,1005228364,מגורים ב',2022/07/26 03:00:00,"תוספת קומה עליונה (חלקית) לשם הרחבת יח""ד - הבנאי 6.",101-0991554,19,,11,https://mavat.iplan.gov.il/SV4/1/1005149662/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,5,0,0,0,0,0,0,0,0,21.53,0,0,0, ,"מגורים (יח""ד)", , , ,2021/11/18 02:00:00,805.81426679,114.90375218,אישור,"תוספת קומה עליונה (חלקית) לשם הרחבת יח""ד - הבנאי 6. ^ תוספת קומה עליונה למבנה בחזית המזרחית של תא השטח לשם הרחבת יח""ד קיימת בקומה שמתחתיה- רח' הבנאי 6. ^ 2.2.1 קביעת בינוי לתוספות בנייה בקומה ג',  לשם הרחבת יח""ד קיימת בקומה שמתחתיה, בהתאם לנספח בינוי"
2021/07/13 03:00:00,,ירושלים,תכנית מתאר מקומית,ירושלים,ירושלים,"20220914115614617   ",1005147220,"19971",,,ירושלים,0.548,3,,,,1005230580,"דרך מוצעת,מגורים ג'",,"שינויים בבינוי ע""י תוספת קומה ושתי יח""ד חדשות- אברהם ניסן 14",101-0987669,19,,7,https://mavat.iplan.gov.il/SV4/1/1005147220/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,ירושלים,0,8,0,0,0,0,0,0,0,2,0,0,0,0, ,"מגורים (יח""ד)", , , ,2021/06/17 03:00:00,551.37679959,100.20577386,סמכות מקומית בתהליך,"שינויים בבינוי ע""י תוספת קומה ושתי יח""ד חדשות- אברהם ניסן 14 ^ שינוי בבינוי מאושר בהיתר בנייה מספר 2017/0639.0 לשם תוספת שתי יח""ד חדשות ע""י שינויים בשטח הדירות המאושרות, תוספת קומה ותוספות בנייה. ^ 2.2.1  שינוי במערך ייעודי הקרקע כמפורט להלן:
מאזור "
,,ירושלים,תכנית מתאר מקומית,,,"20231204100813381   ",1005297416,"24192",,,ירושלים,125942,3,,,,1005307206,"יעוד עפ""י תכנית מאושרת אחרת",,"קביעת הוראות בינוי לגביי עוגנים, הריסות והשלמת קומה, ירושלים",101-1207158,5,,2,https://mavat.iplan.gov.il/SV4/1/1005297416/310,ירושלים,תכנית שמכוחה ניתן להוציא היתרים או הרשאות,,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,2023/05/08 03:00:00,130074767.142892,92604.33696675,סמכות מקומית בתהליך,"קביעת הוראות בינוי לגביי עוגנים, הריסות והשלמת קומה, ירושלים ^ קביעת הוראות בינוי להקמת עוגני קרקע זמניים ושינוי הוראות לגבי מועדי ביצוע הריסות בתכניות תקפות ולגביי השלמת קומת גג, בכל מרחב תכנון ירושלים.
 ^ 1. קביעת הוראות בינוי להקמת עוגני קרקע זמנ"
